state,country,confirmed,deaths,date,month,year,population,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend
Paraná,Brazil,421315,8028,2021-01-03,2021-01,2021,11433957.0,1700.0,,,,27.0,,,
Paraná,Brazil,423041,8060,2021-01-04,2021-01,2021,11433957.0,1726.0,,,,32.0,,,
Paraná,Brazil,427789,8155,2021-01-05,2021-01,2021,11433957.0,4748.0,,,,95.0,,,
Paraná,Brazil,430873,8233,2021-01-06,2021-01,2021,11433957.0,3084.0,,,,78.0,,,
Paraná,Brazil,463309,8630,2021-01-07,2021-01,2021,11433957.0,32436.0,,,,397.0,,,
Paraná,Brazil,468373,8716,2021-01-08,2021-01,2021,11558931.0,5064.0,7150.0,,,86.0,104.0,,
Paraná,Brazil,471639,8742,2021-01-09,2021-01,2021,11433957.0,3266.0,7432.0,,,26.0,106.0,,
Paraná,Brazil,473279,8749,2021-01-10,2021-01,2021,11433957.0,1640.0,7424.0,,,7.0,103.0,,
Paraná,Brazil,474949,8768,2021-01-11,2021-01,2021,11433957.0,1670.0,7416.0,,,19.0,102.0,,
Paraná,Brazil,486349,8885,2021-01-12,2021-01,2021,11433957.0,11400.0,8366.0,,,117.0,105.0,,
Paraná,Brazil,486843,8916,2021-01-13,2021-01,2021,11433957.0,494.0,7996.0,,,31.0,98.0,,
Paraná,Brazil,492654,8977,2021-01-14,2021-01,2021,11433957.0,5811.0,4193.0,,,61.0,50.0,,
Paraná,Brazil,497505,9042,2021-01-15,2021-01,2021,11433957.0,4851.0,4162.0,,,65.0,47.0,,
Paraná,Brazil,501036,9073,2021-01-16,2021-01,2021,11433957.0,3531.0,4200.0,,,31.0,48.0,,
Paraná,Brazil,502599,9092,2021-01-17,2021-01,2021,11433957.0,1563.0,4189.0,,,19.0,49.0,,
Paraná,Brazil,503712,9054,2021-01-18,2021-01,2021,11433957.0,1113.0,4109.0,,,-38.0,41.0,,
Paraná,Brazil,508570,9132,2021-01-19,2021-01,2021,11433957.0,4858.0,3175.0,,,78.0,36.0,,
Paraná,Brazil,512337,9186,2021-01-20,2021-01,2021,11433957.0,3767.0,3642.0,,,54.0,39.0,,
Paraná,Brazil,515464,9243,2021-01-21,2021-01,2021,11433957.0,3127.0,3259.0,,,57.0,38.0,,
Paraná,Brazil,519042,9292,2021-01-22,2021-01,2021,11433957.0,3578.0,3077.0,0.43034965034965034,downward,49.0,36.0,0.34615384615384615,downward
Paraná,Brazil,522169,9355,2021-01-23,2021-01,2021,11433957.0,3127.0,3019.0,0.406216361679225,downward,63.0,41.0,0.3867924528301887,downward
Paraná,Brazil,523990,9395,2021-01-24,2021-01,2021,11433957.0,1821.0,3056.0,0.41163793103448276,downward,40.0,44.0,0.42718446601941745,downward
Paraná,Brazil,525860,9507,2021-01-25,2021-01,2021,11433957.0,1870.0,3164.0,0.4266450916936354,downward,112.0,65.0,0.6372549019607843,downward
Paraná,Brazil,532689,9584,2021-01-26,2021-01,2021,11433957.0,6829.0,3446.0,0.41190533110207983,downward,77.0,65.0,0.6190476190476191,downward
Paraná,Brazil,535961,9652,2021-01-27,2021-01,2021,11433957.0,3272.0,3375.0,0.42208604302151076,downward,68.0,67.0,0.6836734693877551,downward
Paraná,Brazil,540452,9879,2021-01-28,2021-01,2021,11433957.0,4491.0,3570.0,0.8514190317195326,stable,227.0,91.0,1.82,upward
Paraná,Brazil,543568,9923,2021-01-29,2021-01,2021,11433957.0,3116.0,3504.0,0.841902931283037,stable,44.0,91.0,1.9361702127659575,upward
Paraná,Brazil,547430,10013,2021-01-30,2021-01,2021,11433957.0,3862.0,3609.0,0.8592857142857143,stable,90.0,94.0,1.9583333333333333,upward
Paraná,Brazil,549333,10030,2021-01-31,2021-01,2021,11433957.0,1903.0,3621.0,0.864406779661017,stable,17.0,91.0,1.8571428571428572,upward
Paraná,Brazil,551985,10048,2021-02-01,2021-02,2021,11433957.0,2652.0,3733.0,0.908493550742273,stable,18.0,78.0,1.9024390243902438,upward
Paraná,Brazil,556304,10141,2021-02-02,2021-02,2021,11433957.0,4319.0,3374.0,1.0626771653543308,stable,93.0,80.0,2.2222222222222223,upward
Paraná,Brazil,558770,10190,2021-02-03,2021-02,2021,11433957.0,2466.0,3259.0,0.8948380010982976,stable,49.0,77.0,1.9743589743589745,upward
Paraná,Brazil,562057,10248,2021-02-04,2021-02,2021,11433957.0,3287.0,3087.0,0.9472230745627493,stable,58.0,53.0,1.394736842105263,upward
Paraná,Brazil,564903,10317,2021-02-05,2021-02,2021,11433957.0,2846.0,3048.0,0.9905752356191095,stable,69.0,57.0,1.5833333333333333,upward
Paraná,Brazil,568350,10377,2021-02-06,2021-02,2021,11503726.0,3447.0,2989.0,0.9900629347466048,stable,60.0,52.0,1.2682926829268293,upward
Paraná,Brazil,569911,10388,2021-02-07,2021-02,2021,11433957.0,1561.0,2940.0,0.9620418848167539,stable,11.0,52.0,1.1818181818181819,upward
Paraná,Brazil,571355,10432,2021-02-08,2021-02,2021,11462928.0,1444.0,2768.0,0.8748419721871049,stable,44.0,55.0,0.8461538461538461,stable
Paraná,Brazil,575284,10548,2021-02-09,2021-02,2021,11433957.0,3929.0,2712.0,0.7869994196169472,stable,116.0,59.0,0.9076923076923077,stable
Paraná,Brazil,577734,10570,2021-02-10,2021-02,2021,11433957.0,2450.0,2710.0,0.802962962962963,stable,22.0,55.0,0.8208955223880597,stable
Paraná,Brazil,581195,10614,2021-02-11,2021-02,2021,11433957.0,3461.0,2734.0,0.7658263305322129,stable,44.0,53.0,0.5824175824175825,downward
Paraná,Brazil,583786,10661,2021-02-12,2021-02,2021,11433957.0,2591.0,2698.0,0.7699771689497716,stable,47.0,50.0,0.5494505494505495,downward
Paraná,Brazil,586944,10728,2021-02-13,2021-02,2021,11433957.0,3158.0,2657.0,0.7362150180105292,downward,67.0,51.0,0.5425531914893617,downward
Paraná,Brazil,588088,10738,2021-02-14,2021-02,2021,11433957.0,1144.0,2597.0,0.7172051919359294,downward,10.0,50.0,0.5494505494505495,downward
Paraná,Brazil,589494,10765,2021-02-15,2021-02,2021,11433957.0,1406.0,2592.0,0.69434770961693,downward,27.0,48.0,0.6153846153846154,downward
Paraná,Brazil,597494,10842,2021-02-16,2021-02,2021,11433957.0,8000.0,3173.0,0.9404267931238885,stable,77.0,42.0,0.525,downward
Paraná,Brazil,601554,10902,2021-02-17,2021-02,2021,11433957.0,4060.0,3403.0,1.04418533292421,stable,60.0,48.0,0.6233766233766234,downward
Paraná,Brazil,604594,10992,2021-02-18,2021-02,2021,11433957.0,3040.0,3343.0,1.0829284094590217,stable,90.0,54.0,1.0188679245283019,stable
Paraná,Brazil,608226,11061,2021-02-19,2021-02,2021,11433957.0,3632.0,3492.0,1.1456692913385826,stable,69.0,58.0,1.0175438596491229,stable
Paraná,Brazil,612084,11120,2021-02-20,2021-02,2021,11433957.0,3858.0,3592.0,1.201739712278354,upward,59.0,56.0,1.0769230769230769,stable
Paraná,Brazil,615066,11142,2021-02-21,2021-02,2021,11433957.0,2982.0,3854.0,1.3108843537414967,upward,22.0,58.0,1.1153846153846154,stable
Paraná,Brazil,617165,11156,2021-02-22,2021-02,2021,11433957.0,2099.0,3953.0,1.428106936416185,upward,14.0,56.0,1.018181818181818,stable
Paraná,Brazil,623440,11293,2021-02-23,2021-02,2021,11433957.0,6275.0,3707.0,1.3668879056047198,upward,137.0,65.0,1.1016949152542372,stable
Paraná,Brazil,627907,11358,2021-02-24,2021-02,2021,11433957.0,4467.0,3765.0,1.3892988929889298,upward,65.0,66.0,1.2,upward
Paraná,Brazil,633553,11467,2021-02-25,2021-02,2021,11433957.0,5646.0,4137.0,1.5131675201170447,upward,109.0,68.0,1.2830188679245282,upward
Paraná,Brazil,638096,11539,2021-02-26,2021-02,2021,11433957.0,4543.0,4268.0,1.5819125277983692,upward,72.0,69.0,1.38,upward
Paraná,Brazil,643344,11635,2021-02-27,2021-02,2021,11433957.0,5248.0,4466.0,1.6808430560782839,upward,96.0,74.0,1.4509803921568627,upward
Paraná,Brazil,647032,11669,2021-02-28,2021-02,2021,11433957.0,3688.0,4567.0,1.758567577974586,upward,34.0,76.0,1.52,upward
Paraná,Brazil,650236,11686,2021-03-01,2021-03,2021,11433957.0,3204.0,4725.0,1.8229166666666667,upward,17.0,76.0,1.5833333333333333,upward
Paraná,Brazil,656410,11866,2021-03-02,2021-03,2021,11433957.0,6174.0,4710.0,1.4843996218090136,upward,180.0,82.0,1.9523809523809523,upward
Paraná,Brazil,661109,11982,2021-03-03,2021-03,2021,11433957.0,4699.0,4744.0,1.394064061122539,upward,116.0,90.0,1.875,upward
Paraná,Brazil,666509,12088,2021-03-04,2021-03,2021,11433957.0,5400.0,4708.0,1.408315883936584,upward,106.0,89.0,1.6481481481481481,upward
Paraná,Brazil,672179,12196,2021-03-05,2021-03,2021,11433957.0,5670.0,4869.0,1.3943298969072164,upward,108.0,94.0,1.6206896551724137,upward
Paraná,Brazil,680777,12344,2021-03-06,2021-03,2021,11433957.0,8598.0,5348.0,1.4888641425389755,upward,148.0,102.0,1.8214285714285714,upward
Paraná,Brazil,725797,12591,2021-03-07,2021-03,2021,11433957.0,45020.0,11253.0,2.919823559937727,upward,247.0,132.0,2.2758620689655173,upward
Paraná,Brazil,727823,12610,2021-03-08,2021-03,2021,11433957.0,2026.0,11084.0,2.803946369845687,upward,19.0,132.0,2.357142857142857,upward
Paraná,Brazil,733223,12816,2021-03-09,2021-03,2021,11433957.0,5400.0,10974.0,2.960345292689506,upward,206.0,136.0,2.0923076923076924,upward
Paraná,Brazil,741568,13060,2021-03-10,2021-03,2021,11433957.0,8345.0,11495.0,3.053120849933599,upward,244.0,154.0,2.3333333333333335,upward
Paraná,Brazil,745898,13159,2021-03-11,2021-03,2021,11433957.0,4330.0,11342.0,2.741600193376843,upward,99.0,153.0,2.25,upward
Paraná,Brazil,751562,13335,2021-03-12,2021-03,2021,11433957.0,5664.0,11341.0,2.6572164948453607,upward,176.0,163.0,2.36231884057971,upward
Paraná,Brazil,757791,13492,2021-03-13,2021-03,2021,11433957.0,6229.0,11002.0,2.4635020152261533,upward,157.0,164.0,2.2162162162162162,upward
Paraná,Brazil,761643,13585,2021-03-14,2021-03,2021,11433957.0,3852.0,5121.0,1.1213050142325378,stable,93.0,142.0,1.868421052631579,upward
Paraná,Brazil,763786,13626,2021-03-15,2021-03,2021,11433957.0,2143.0,5138.0,1.0874074074074074,stable,41.0,146.0,1.9210526315789473,upward
Paraná,Brazil,769609,13936,2021-03-16,2021-03,2021,11433957.0,5823.0,5198.0,1.1036093418259023,stable,310.0,160.0,1.951219512195122,upward
Paraná,Brazil,775070,14198,2021-03-17,2021-03,2021,11433957.0,5461.0,4786.0,1.0088532883642496,stable,262.0,163.0,1.8111111111111111,upward
Paraná,Brazil,781539,14389,2021-03-18,2021-03,2021,11433957.0,6469.0,5092.0,1.0815632965165676,stable,191.0,176.0,1.9775280898876404,upward
Paraná,Brazil,789685,14658,2021-03-19,2021-03,2021,11433957.0,8146.0,5447.0,1.1187102074347914,stable,269.0,189.0,2.0106382978723403,upward
Paraná,Brazil,794443,14840,2021-03-20,2021-03,2021,11433957.0,4758.0,5236.0,0.9790575916230366,stable,182.0,193.0,1.892156862745098,upward
Paraná,Brazil,796589,14893,2021-03-21,2021-03,2021,11433957.0,2146.0,4993.0,0.44370390118190706,downward,53.0,187.0,1.4166666666666667,upward
Paraná,Brazil,799813,14969,2021-03-22,2021-03,2021,11433957.0,3224.0,5147.0,0.4643630458318297,downward,76.0,192.0,1.4545454545454546,upward
Paraná,Brazil,807157,15281,2021-03-23,2021-03,2021,11433957.0,7344.0,5364.0,0.48879168944778567,downward,312.0,193.0,1.4191176470588236,upward
Paraná,Brazil,812719,15454,2021-03-24,2021-03,2021,11433957.0,5562.0,5379.0,0.46794258373205744,downward,173.0,180.0,1.1688311688311688,upward
Paraná,Brazil,824050,15750,2021-03-25,2021-03,2021,11433971.0,11331.0,6073.0,0.5354434843942867,downward,296.0,195.0,1.2745098039215685,upward
Paraná,Brazil,828749,15939,2021-03-26,2021-03,2021,11433957.0,4699.0,5581.0,0.49210827969314874,downward,189.0,183.0,1.1226993865030674,stable
Paraná,Brazil,833786,16124,2021-03-27,2021-03,2021,11433957.0,5037.0,5621.0,0.5109071077985821,downward,185.0,184.0,1.1219512195121952,stable
Paraná,Brazil,836936,16190,2021-03-28,2021-03,2021,11433957.0,3150.0,5764.0,1.1255614137863699,stable,66.0,186.0,1.3098591549295775,upward
Paraná,Brazil,839764,16290,2021-03-29,2021-03,2021,11433957.0,2828.0,5708.0,1.1109381082133125,stable,100.0,189.0,1.2945205479452055,upward
Paraná,Brazil,843046,16521,2021-03-30,2021-03,2021,11433957.0,3282.0,5127.0,0.9863409003462871,stable,231.0,178.0,1.1125,stable
Paraná,Brazil,846105,16717,2021-03-31,2021-03,2021,11433957.0,3059.0,4770.0,0.9966569160050146,stable,196.0,181.0,1.1104294478527608,stable
Paraná,Brazil,851339,16941,2021-04-01,2021-04,2021,11433957.0,5234.0,3899.0,0.7657109190887667,stable,224.0,171.0,0.9715909090909091,stable
Paraná,Brazil,855908,17183,2021-04-02,2021-04,2021,11433957.0,4569.0,3880.0,0.7123187075454378,downward,242.0,178.0,0.9417989417989417,stable
Paraná,Brazil,857951,17257,2021-04-03,2021-04,2021,11433957.0,2043.0,3453.0,0.6594728800611154,downward,74.0,162.0,0.8393782383419689,stable
Paraná,Brazil,858988,17299,2021-04-04,2021-04,2021,11433957.0,1037.0,3151.0,0.6310835169236931,downward,42.0,159.0,0.8502673796791443,stable
Paraná,Brazil,860424,17405,2021-04-05,2021-04,2021,11433957.0,1436.0,2952.0,0.5735379832912376,downward,106.0,160.0,0.8333333333333334,stable
Paraná,Brazil,864677,17685,2021-04-06,2021-04,2021,11433957.0,4253.0,3091.0,0.5762490678598061,downward,280.0,167.0,0.8652849740932642,stable
Paraná,Brazil,869167,18118,2021-04-07,2021-04,2021,11433957.0,4490.0,3295.0,0.6125673917084961,downward,433.0,201.0,1.1166666666666667,stable
Paraná,Brazil,873972,18492,2021-04-08,2021-04,2021,11433957.0,4805.0,3234.0,0.5325209945661123,downward,374.0,222.0,1.1384615384615384,stable
Paraná,Brazil,877883,18803,2021-04-09,2021-04,2021,11433957.0,3911.0,3140.0,0.5626231858089948,downward,311.0,232.0,1.2677595628415301,upward
Paraná,Brazil,881493,18993,2021-04-10,2021-04,2021,11433957.0,3610.0,3364.0,0.5984700231275574,downward,190.0,248.0,1.3478260869565217,upward
Paraná,Brazil,883365,19076,2021-04-11,2021-04,2021,11433957.0,1872.0,3483.0,0.6042678695350451,downward,83.0,254.0,1.3655913978494623,upward
Paraná,Brazil,884065,19159,2021-04-12,2021-04,2021,11433957.0,700.0,3378.0,0.5918009810791871,downward,83.0,251.0,1.3280423280423281,upward
Paraná,Brazil,890682,19531,2021-04-13,2021-04,2021,11433957.0,6617.0,3715.0,0.7245952798907743,downward,372.0,264.0,1.4831460674157304,upward
Paraná,Brazil,893040,19715,2021-04-14,2021-04,2021,11433957.0,2358.0,3411.0,0.7150943396226415,downward,184.0,229.0,1.2651933701657458,upward
Paraná,Brazil,896931,19986,2021-04-15,2021-04,2021,11433957.0,3891.0,3280.0,0.8412413439343421,stable,271.0,214.0,1.2514619883040936,upward
Paraná,Brazil,902626,20182,2021-04-16,2021-04,2021,11433957.0,5695.0,3535.0,0.9110824742268041,stable,196.0,197.0,1.1067415730337078,stable
Paraná,Brazil,905751,20297,2021-04-17,2021-04,2021,11433957.0,3125.0,3466.0,1.0037648421662322,stable,115.0,187.0,1.154320987654321,upward
Paraná,Brazil,906990,20349,2021-04-18,2021-04,2021,11433957.0,1239.0,3375.0,1.0710885433195811,stable,52.0,182.0,1.1446540880503144,stable
Paraná,Brazil,909691,20424,2021-04-19,2021-04,2021,11433957.0,2701.0,3661.0,1.2401761517615175,upward,75.0,181.0,1.13125,stable
Paraná,Brazil,913494,20628,2021-04-20,2021-04,2021,11433957.0,3803.0,3259.0,1.0543513426075704,stable,204.0,157.0,0.9401197604790419,stable
Paraná,Brazil,917441,20809,2021-04-21,2021-04,2021,11433957.0,3947.0,3486.0,1.0579666160849772,stable,181.0,157.0,0.7810945273631841,stable
Paraná,Brazil,920025,20959,2021-04-22,2021-04,2021,11433957.0,2584.0,3300.0,1.0204081632653061,stable,150.0,139.0,0.6261261261261262,downward
Paraná,Brazil,923580,21199,2021-04-23,2021-04,2021,11433957.0,3555.0,2994.0,0.9535031847133758,stable,240.0,146.0,0.6293103448275862,downward
Paraná,Brazil,927563,21481,2021-04-24,2021-04,2021,11433957.0,3983.0,3116.0,0.9262782401902497,stable,282.0,170.0,0.6854838709677419,downward
Paraná,Brazil,929097,21564,2021-04-25,2021-04,2021,11433957.0,1534.0,3159.0,0.9069767441860465,stable,83.0,174.0,0.6850393700787402,downward
Paraná,Brazil,931343,21650,2021-04-26,2021-04,2021,11433957.0,2246.0,3094.0,0.9159265837773831,stable,86.0,176.0,0.701195219123506,downward
Paraná,Brazil,934663,21805,2021-04-27,2021-04,2021,11433957.0,3320.0,3025.0,0.8142664872139973,stable,155.0,169.0,0.6401515151515151,downward
Paraná,Brazil,938546,22013,2021-04-28,2021-04,2021,11433957.0,3883.0,3015.0,0.8839050131926122,stable,208.0,172.0,0.7510917030567685,stable
Paraná,Brazil,943020,22229,2021-04-29,2021-04,2021,11433957.0,4474.0,3285.0,1.0015243902439024,stable,216.0,182.0,0.8504672897196262,stable
Paraná,Brazil,947694,22397,2021-04-30,2021-04,2021,11433957.0,4674.0,3445.0,0.9745403111739745,stable,168.0,172.0,0.8730964467005076,stable
Paraná,Brazil,951882,22557,2021-05-01,2021-05,2021,11433957.0,4188.0,3475.0,1.002596653202539,stable,160.0,154.0,0.8235294117647058,stable
Paraná,Brazil,953884,22611,2021-05-02,2021-05,2021,11433957.0,2002.0,3541.0,1.0491851851851852,stable,54.0,150.0,0.8241758241758241,stable
Paraná,Brazil,955247,22674,2021-05-03,2021-05,2021,11433957.0,1363.0,3415.0,0.9328052444687244,stable,63.0,147.0,0.8121546961325967,stable
Paraná,Brazil,960761,22991,2021-05-04,2021-05,2021,11433957.0,5514.0,3729.0,1.144216017183185,stable,317.0,170.0,1.0828025477707006,stable
Paraná,Brazil,965949,23249,2021-05-05,2021-05,2021,11433957.0,5188.0,3915.0,1.1230636833046472,stable,258.0,177.0,1.127388535031847,stable
Paraná,Brazil,970957,23493,2021-05-06,2021-05,2021,11433957.0,5008.0,3991.0,1.2093939393939395,upward,244.0,181.0,1.3021582733812949,upward
Paraná,Brazil,977019,23623,2021-05-07,2021-05,2021,11433957.0,6062.0,4190.0,1.3994655978623916,upward,130.0,176.0,1.2054794520547945,upward
Paraná,Brazil,982534,23777,2021-05-08,2021-05,2021,11433957.0,5515.0,4379.0,1.4053273427471116,upward,154.0,175.0,1.0294117647058822,stable
Paraná,Brazil,984613,23791,2021-05-09,2021-05,2021,11433957.0,2079.0,4390.0,1.3896802785691675,upward,14.0,169.0,0.9712643678160919,stable
Paraná,Brazil,989417,23925,2021-05-10,2021-05,2021,11433957.0,4804.0,4882.0,1.5778926955397543,upward,134.0,179.0,1.0170454545454546,stable
Paraná,Brazil,992600,23993,2021-05-11,2021-05,2021,11433957.0,3183.0,4549.0,1.503801652892562,upward,68.0,144.0,0.8520710059171598,stable
Paraná,Brazil,997645,24074,2021-05-12,2021-05,2021,11433957.0,5045.0,4528.0,1.5018242122719734,upward,81.0,118.0,0.686046511627907,downward
Paraná,Brazil,1002677,24185,2021-05-13,2021-05,2021,11433957.0,5032.0,4532.0,1.3796042617960427,upward,111.0,99.0,0.5439560439560439,downward
Paraná,Brazil,1012015,24330,2021-05-14,2021-05,2021,11433957.0,9338.0,5000.0,1.4513788098693758,upward,145.0,101.0,0.5872093023255814,downward
Paraná,Brazil,1018196,24597,2021-05-15,2021-05,2021,11433957.0,6181.0,5095.0,1.4661870503597123,upward,267.0,118.0,0.7662337662337663,stable
Paraná,Brazil,1023279,24670,2021-05-16,2021-05,2021,11433957.0,5083.0,5524.0,1.560011296243999,upward,73.0,126.0,0.84,stable
Paraná,Brazil,1025645,24702,2021-05-17,2021-05,2021,11433957.0,2366.0,5176.0,1.5156661786237189,upward,32.0,111.0,0.7551020408163265,stable
Paraná,Brazil,1032172,24857,2021-05-18,2021-05,2021,11433957.0,6527.0,5654.0,1.5162241887905605,upward,155.0,124.0,0.7294117647058823,downward
Paraná,Brazil,1039201,25059,2021-05-19,2021-05,2021,11433957.0,7029.0,5937.0,1.5164750957854407,upward,202.0,141.0,0.7966101694915254,stable
Paraná,Brazil,1046917,25203,2021-05-20,2021-05,2021,11433957.0,7716.0,6320.0,1.5835630167877726,upward,144.0,146.0,0.8066298342541437,stable
Paraná,Brazil,1054127,25375,2021-05-21,2021-05,2021,11433957.0,7210.0,6016.0,1.4357995226730311,upward,172.0,150.0,0.8522727272727273,stable
Paraná,Brazil,1059503,25481,2021-05-22,2021-05,2021,11433957.0,5376.0,5901.0,1.347567937885362,upward,106.0,127.0,0.7257142857142858,downward
Paraná,Brazil,1060683,25506,2021-05-23,2021-05,2021,11433957.0,1180.0,5344.0,1.2173120728929385,upward,25.0,120.0,0.7100591715976331,downward
Paraná,Brazil,1062401,25563,2021-05-24,2021-05,2021,11433957.0,1718.0,5251.0,1.0755837771405161,stable,57.0,123.0,0.6871508379888268,downward
Paraná,Brazil,1067717,25664,2021-05-25,2021-05,2021,11433957.0,5316.0,5078.0,1.1162892943504066,stable,101.0,116.0,0.8055555555555556,stable
Paraná,Brazil,1073574,25777,2021-05-26,2021-05,2021,11433957.0,5857.0,4911.0,1.0845848056537102,stable,113.0,103.0,0.8728813559322034,stable
Paraná,Brazil,1079255,25966,2021-05-27,2021-05,2021,11433957.0,5681.0,4620.0,1.0194174757281553,stable,189.0,109.0,1.101010101010101,stable
Paraná,Brazil,1084380,26168,2021-05-28,2021-05,2021,11433957.0,5125.0,4322.0,0.8644,stable,202.0,114.0,1.1287128712871286,stable
Paraná,Brazil,1089777,26370,2021-05-29,2021-05,2021,11433957.0,5397.0,4325.0,0.8488714425907753,stable,202.0,127.0,1.076271186440678,stable
Paraná,Brazil,1092180,26399,2021-05-30,2021-05,2021,11433957.0,2403.0,4500.0,0.8146270818247646,stable,29.0,128.0,1.0158730158730158,stable
Paraná,Brazil,1093490,26421,2021-05-31,2021-05,2021,11433957.0,1310.0,4442.0,0.8581916537867079,stable,22.0,123.0,1.1081081081081081,stable
Paraná,Brazil,1098725,26631,2021-06-01,2021-06,2021,11433957.0,5235.0,4430.0,0.7835160948001415,stable,210.0,139.0,1.1209677419354838,stable
Paraná,Brazil,1103024,26795,2021-06-02,2021-06,2021,11433957.0,4299.0,4208.0,0.7087754758295436,downward,164.0,146.0,1.0354609929078014,stable
Paraná,Brazil,1108126,26916,2021-06-03,2021-06,2021,11433957.0,5102.0,4125.0,0.6526898734177216,downward,121.0,136.0,0.9315068493150684,stable
Paraná,Brazil,1111597,26965,2021-06-04,2021-06,2021,11433957.0,3471.0,3889.0,0.6464428191489362,downward,49.0,114.0,0.76,stable
Paraná,Brazil,1115638,27018,2021-06-05,2021-06,2021,11433957.0,4041.0,3695.0,0.626165056770039,downward,53.0,93.0,0.7322834645669292,downward
Paraná,Brazil,1118323,27068,2021-06-06,2021-06,2021,11434172.0,2685.0,3735.0,0.6989146706586826,downward,50.0,96.0,0.8,stable
Paraná,Brazil,1121620,27168,2021-06-07,2021-06,2021,11433957.0,3297.0,4019.0,0.7653780232336698,stable,100.0,107.0,0.8699186991869918,stable
Paraná,Brazil,1127207,27349,2021-06-08,2021-06,2021,11433957.0,5587.0,4069.0,0.8012997243009059,stable,181.0,103.0,0.8879310344827587,stable
Paraná,Brazil,1132325,27540,2021-06-09,2021-06,2021,11433957.0,5118.0,4186.0,0.8523722256159642,stable,191.0,107.0,1.0388349514563107,stable
Paraná,Brazil,1137025,27786,2021-06-10,2021-06,2021,11433957.0,4700.0,4129.0,0.8937229437229437,stable,246.0,125.0,1.146788990825688,stable
Paraná,Brazil,1142770,27921,2021-06-11,2021-06,2021,11433957.0,5745.0,4454.0,1.030541416011106,stable,135.0,137.0,1.2017543859649122,upward
Paraná,Brazil,1147348,28086,2021-06-12,2021-06,2021,11433957.0,4578.0,4530.0,1.0473988439306359,stable,165.0,153.0,1.204724409448819,upward
Paraná,Brazil,1149679,28135,2021-06-13,2021-06,2021,11433957.0,2331.0,4480.0,0.9955555555555555,stable,49.0,153.0,1.1953125,upward
Paraná,Brazil,1152368,28208,2021-06-14,2021-06,2021,11438801.0,2689.0,4393.0,0.9889689329131022,stable,73.0,149.0,1.2113821138211383,upward
Paraná,Brazil,1156347,28548,2021-06-15,2021-06,2021,11433957.0,3979.0,4163.0,0.9397291196388262,stable,340.0,172.0,1.2374100719424461,upward
Paraná,Brazil,1162966,28847,2021-06-16,2021-06,2021,11433957.0,6619.0,4378.0,1.0403992395437263,stable,299.0,187.0,1.2808219178082192,upward
Paraná,Brazil,1170632,29199,2021-06-17,2021-06,2021,11433957.0,7666.0,4801.0,1.163878787878788,upward,352.0,202.0,1.4852941176470589,upward
Paraná,Brazil,1181439,29674,2021-06-18,2021-06,2021,11433957.0,10807.0,5525.0,1.4206736950372847,upward,475.0,251.0,2.2017543859649122,upward
Paraná,Brazil,1192936,29975,2021-06-19,2021-06,2021,11433957.0,11497.0,6513.0,1.7626522327469554,upward,301.0,270.0,2.903225806451613,upward
Paraná,Brazil,1203398,29996,2021-06-20,2021-06,2021,11433957.0,10462.0,7675.0,2.0548862115127173,upward,21.0,266.0,2.7708333333333335,upward
Paraná,Brazil,1217064,30038,2021-06-21,2021-06,2021,11433957.0,13666.0,9243.0,2.299825827320229,upward,42.0,262.0,2.4485981308411215,upward
Paraná,Brazil,1230730,30148,2021-06-22,2021-06,2021,11433957.0,13666.0,10627.0,2.611698205947407,upward,110.0,229.0,2.2233009708737863,upward
Paraná,Brazil,1240399,30267,2021-06-23,2021-06,2021,11433957.0,9669.0,11062.0,2.6426182513139036,upward,119.0,203.0,1.897196261682243,upward
Paraná,Brazil,1250398,30338,2021-06-24,2021-06,2021,11433957.0,9999.0,11396.0,2.759990312424316,upward,71.0,163.0,1.304,upward
Paraná,Brazil,1258629,30381,2021-06-25,2021-06,2021,11433957.0,8231.0,11028.0,2.4759766502020657,upward,43.0,101.0,0.7372262773722628,downward
Paraná,Brazil,1264321,30438,2021-06-26,2021-06,2021,11433957.0,5692.0,10198.0,2.25121412803532,upward,57.0,67.0,0.43790849673202614,downward
Paraná,Brazil,1269017,30445,2021-06-27,2021-06,2021,11433957.0,4696.0,9375.0,2.0926339285714284,upward,7.0,65.0,0.42483660130718953,downward
Paraná,Brazil,1274017,30451,2021-06-28,2021-06,2021,11433957.0,5000.0,8137.0,1.8522649669929434,upward,6.0,59.0,0.3959731543624161,downward
Paraná,Brazil,1279017,30510,2021-06-29,2021-06,2021,11433957.0,5000.0,6899.0,1.657218352149892,upward,59.0,52.0,0.3023255813953488,downward
Paraná,Brazil,1284806,30711,2021-06-30,2021-06,2021,11433957.0,5789.0,6344.0,1.4490634993147555,upward,201.0,64.0,0.3422459893048128,downward
Paraná,Brazil,1292791,30943,2021-07-01,2021-07,2021,11433957.0,7985.0,6057.0,1.2616121641324725,upward,232.0,87.0,0.4306930693069307,downward
Paraná,Brazil,1296206,31128,2021-07-02,2021-07,2021,11433957.0,3415.0,5369.0,0.971764705882353,stable,185.0,107.0,0.4262948207171315,downward
